-3.141592654,19.43846841,13.89265957,2.48814912
-3.110018859,19.37964229,13.84168338,2.432867761
-3.078445062,19.20214441,13.68827743,2.264316339
-3.046871267,18.90283708,13.43133099,1.978922033
-3.015297472,18.47621566,13.06900877,1.570896262
-2.983723677,17.91394735,12.59879189,1.032786814
-2.95214988,17.20411517,12.0175705,0.35707542
-2.920576085,16.33002056,11.32183811,0.459560356
-2.88900229,15.26829281,10.50807751,1.4055291
-2.857428495,13.98588245,9.573496607,2.42945287
-2.825854698,12.4352953,8.517382048,3.392636729
-2.794280903,10.54751099,7.343487919,4.022987555
-2.762707108,8.225178704,6.063990749,3.999315335
-2.731133313,5.364413889,4.705293519,3.238110377
-2.699559516,2.110972351,3.314462327,1.99194107
-2.667985721,0.056795216,1.961013823,0.579451607
-2.636411926,1.27217484,0.723415673,0.803958663
-2.604838131,3.635118441,0.346493328,2.075848793
-2.573264334,5.582625446,1.263472694,3.212212838
-2.541690539,6.971876288,2.116573157,4.213104049
-2.510116744,7.899498768,3.036796957,5.086925937
-2.478542949,8.453609292,4.153054994,5.844086206
-2.446969152,8.693030353,5.539376612,6.49466004
-2.415395357,8.654145881,7.066993481,7.047677788
-2.383821562,8.358288574,8.020265714,7.511048965
-2.352247765,7.817807727,7.280987438,7.891722803
-2.32067397,7.042876528,5.162027168,8.195926349
-2.289100175,6.053163512,2.819645467,8.429418723
-2.25752638,4.901915611,0.757476335,8.597738589
-2.225952583,3.721187964,0.942922482,8.706435036
-2.194378788,2.769563724,2.307766448,8.76127377
-2.162804993,2.366642751,3.376124648,8.768406553
-2.131231198,2.623219935,4.179392727,8.734485269
-2.099657401,3.310501722,4.738433881,8.666695731
-2.068083606,4.103865362,5.064054272,8.572684422
-2.036509811,4.787907095,5.157373034,8.460359083
-2.004936016,5.258838993,5.009119181,8.337566741
-1.973362219,5.470054111,4.597196005,8.211691686
-1.941788424,5.394140675,3.881329202,8.089263649
-1.910214629,5.002985691,2.792128738,7.975704453
-1.878640834,4.256882896,1.208243751,7.875345074
-1.847067037,3.099315187,1.092853386,7.791796168
-1.815493242,1.470390464,4.517478666,7.728654314
-1.783919447,0.575164605,9.057760501,7.690393968
-1.752345652,2.316581219,8.201683153,7.683161558
-1.720771855,1.924682913,3.254898846,7.715088696
-1.68919806,0.465033058,0.399192357,7.795730098
-1.657624264,3.055252526,3.002667648,7.934394509
-1.626050469,5.22315359,4.932045732,8.137541636
-1.594476673,6.940076883,6.390282899,8.405974628
-1.562902878,8.272345387,7.488537518,8.732919221
-1.531329082,9.279431088,8.290013239,9.103850741
-1.499755287,10.00212262,8.830104267,9.498122401
-1.468181491,10.46477457,9.125721675,9.891618306
-1.436607696,10.67813806,9.179172629,10.2593777
-1.4050339,10.64067642,8.978550301,10.57745938
-1.373460105,10.33810729,8.494784941,10.82385053
-1.341886309,9.741033989,7.673770374,10.97861991
-1.310312514,8.800713067,6.418696756,11.02369286
-1.278738718,7.445628482,4.548920047,10.94270312
-1.247164923,5.599520978,1.695612041,10.72154621
-1.215591127,3.3493467,2.909681698,10.35077286
-1.184017332,1.738339974,7.111917602,9.832207127
-1.152443536,2.833828685,1.328255048,9.194531939
-1.120869741,5.640564071,3.597776875,8.524337008
-1.089295945,8.341550401,6.920938319,8.007192717
-1.05772215,10.55346734,9.342261707,7.916298928
-1.026148354,12.320647,11.1910309,8.443100806
-0.994574559,13.72586099,12.63215189,9.501152327
-0.963000763,14.8324288,13.75618449,10.81664686
-0.931426968,15.68298114,14.61540563,12.14971495
-0.899853172,16.30447704,15.23972638,13.36679644
-0.868279377,16.71216377,15.64416841,14.4090898
-0.836705581,16.91196727,15.83226118,15.25370837
-0.805131786,16.90172321,15.79708822,15.89098546
-0.77355799,16.67178403,15.52066376,16.31324459
-0.741984194,16.20596045,14.97202358,16.50889599
-0.710410399,15.48551541,14.10530332,16.45821385
-0.678836604,14.50507764,12.86488176,16.12862267
-0.647262808,13.32823378,11.23446157,15.46771733
-0.615689013,12.24249364,9.492725149,14.39243839
-0.584115217,11.93711373,8.869421925,12.77779191
-0.552541422,12.98393731,10.56117421,10.50011745
-0.520967626,14.95129268,13.34119276,8.002968378
-0.489393831,17.10610622,16.00683694,8.163003975
